income,Col1,Col2,Col3
<=50K,123402.999349697,-3.66134883808082,-4.75330726633424
<=50K,119985.999132957,-3.55532213262574,-4.68483066009205
<=50K,66621.9996072924,-1.97561377389993,-2.57986685709322
>50K,260577.99924392,-7.74488271392203,-9.85483806592435
>50K,96075.9991608652,-2.84466469867284,-3.78218194455775
<=50K,70603.9995412105,-2.09202880116975,-2.75544376837991
>50K,230328.940962296,-9.60707917531315,-1572.68237653837
<=50K,49714.9993231616,-1.4665185865837,-2.03018303630722
<=50K,116530.999481739,-3.45869262156301,-4.47045937330771
<=50K,214541.999269347,-6.37426994064588,-8.1451411637636
<=50K,335004.999259862,-9.96190365499435,-12.6034624138205
<=50K,258632.999423584,-7.69053520511679,-9.73416964601412
<=50K,203239.999477677,-6.0416732454335,-7.67220109900797
>50K,99130.9154490378,-6.89971969358649,-2249.86518869831
>50K,125795.930289872,-6.99132919162654,-1852.8578927831
<=50K,167789.999401909,-4.98400312285195,-6.38543082457708
<=50K,133757.925632372,-7.45154762852735,-1979.14114176998
<=50K,106842.999579771,-3.17262648397177,-4.07950422945495
>50K,117959.12977516,4382.49134675095,-12.2521973687616
<=50K,174920.999427119,-5.1966289463524,-6.64542780051443
<=50K,134151.999457142,-3.98260529221602,-5.13391227976451
<=50K,99363.9992306397,-2.94378260594109,-3.88735619948915
<=50K,155904.999472503,-4.62915400061353,-5.95347160885742
<=50K,467107.999029609,-13.8916039132394,-17.5546496063877
<=50K,304621.999170574,-9.05439988526185,-11.5132947377327
>50K,198692.152995323,5172.09220589092,-16.7242903834875
<=50K,178049.999109796,-5.28535776233382,-6.82526310057635
>50K,162686.999456395,-4.83285221013237,-6.18505362161057
<=50K,113150.999337587,-3.35437874773169,-4.39367709847227
>50K,158923.999240824,-4.71755683594907,-6.09147782023419
<=50K,141794.999485516,-4.21197994295942,-5.39508967890741
>50K,33403.9994676323,-0.980651062914032,-1.42246238287095
<=50K,178770.999055403,-5.30581479583211,-6.86603141736298
>50K,168552.925431684,-8.49169866099275,-1983.44870462256
<=50K,110647.999494083,-3.28355962584616,-4.25140186679933
<=50K,151052.999401846,-4.48553287189307,-5.76619266648415
<=50K,142870.99926151,-4.23885730444663,-5.50381702167695
<=50K,183522.999394577,-5.45184455497961,-6.97641649480387
<=50K,222215.999026755,-6.59734866501372,-8.50240462730992
>50K,121873.999283158,-3.61343125024009,-4.72708635742825
>50K,467107.999030637,-13.8916750023373,-17.5538398136885
<=50K,34392.9995969,-1.01430095149161,-1.40487252547834
>50K,42002.9995686286,-1.24048660323066,-1.69301403736646
>50K,180417.999091799,-5.35541082473114,-6.91925475595775
<=50K,199589.999157377,-5.92641911526706,-7.62607410594294
>50K,144949.445583758,15019.6727900542,-32.0429441017118
>50K,155593.999196722,-4.61671974724149,-5.98946979558343
<=50K,162575.9990411,-4.818057257658,-6.33140649465372
>50K,232474.999296396,-6.90873717991572,-8.80342775613593
<=50K,269473.999434355,-8.01535996029716,-10.1119431848825
>50K,140643.999286874,-4.17374800233164,-5.40613691330891
>50K,159725.999249238,-4.74155312823959,-6.1196350163436
>50K,290855.999041761,-8.6434136092836,-11.0205207874407
<=50K,217885.999095828,-6.47165962962596,-8.3011373361574
<=50K,106546.063772344,2170.83932773614,-7.99339796300235
>50K,220639.999117186,-6.55257431386723,-8.4152167532563
<=50K,88912.9994657721,-2.63595712844586,-3.45148012520765
<=50K,288485.999222327,-8.57569928808038,-10.8925950646318
<=50K,227410.99947707,-6.76245150399558,-8.5559223215233
>50K,99935.2277054279,7685.02595100468,-17.4496961377109
<=50K,201111.999102615,-5.97177474471138,-7.68386026128641
<=50K,123777.999175991,-3.66918786250693,-4.81269542521953
<=50K,204595.999523652,-6.08475227047923,-7.68895140505059
<=50K,190289.999278996,-5.65218049730585,-7.24519435712105
<=50K,196673.999433241,-5.84460232383459,-7.44887164795059
<=50K,108434.999295702,-3.21661795709095,-4.18900057900303
>50K,186358.999302369,-5.53545308785727,-7.09488177372373
>50K,137076.445555081,15019.9093937178,-31.7778041548086
<=50K,262818.999363956,-7.81339022311613,-9.91260491300718
<=50K,171654.999420663,-5.0992004564463,-6.52674199128866
<=50K,183318.999275875,-5.44470935275081,-6.98587990738221
<=50K,127305.999374697,-3.77733480999008,-4.89969876139476
<=50K,68677.9995958523,-2.03529973539214,-2.67476100585004
<=50K,140107.999344419,-4.15885299442664,-5.37176854432473
<=50K,263443.999313264,-7.8307954912027,-9.95195724997673
<=50K,265553.999134239,-7.89141635071018,-10.0625797624885
>50K,410215.999083535,-12.1969455341542,-15.4509984715346
<=50K,20533.9994070064,-0.598186674255484,-0.938515075841098
<=50K,188916.999138855,-5.60923483150096,-7.22362242129361
<=50K,98694.9990969272,-2.92357906104025,-3.87049481370264
<=50K,411949.999084658,-12.2484410975262,-15.5166832413342
>50K,237818.999128329,-7.06536995162698,-9.03697956397418
<=50K,187423.999002251,-5.564538542762,-7.17616786900445
>50K,198315.999245554,-5.89057650893269,-7.55092012811413
<=50K,139702.999372927,-4.14698594837267,-5.35324137957467
<=50K,152595.999219946,-4.52878119414691,-5.86184765180726
>50K,194726.445389616,15018.194722209,-33.9437657347355
<=50K,82600.9993651869,-2.44637726768975,-3.24043854430831
<=50K,122275.999164132,-3.62470871724377,-4.75468216711226
>50K,188385.999197904,-5.59371491623747,-7.19842623656079
<=50K,92297.9991493013,-2.73437278545776,-3.61662150984657
<=50K,390656.999166348,-11.6174770796364,-14.6883585053031
>50K,89041.4454679874,15021.3402444278,-30.0065274863846
<=50K,314896.99918526,-9.36174630538325,-11.8775905246196
>50K,88780.9993485957,-2.63016805636587,-3.47284044069712
>50K,41761.9992947037,-1.22923759077274,-1.74198835099432
<=50K,849856.998554671,-25.2834026776783,-31.8217161896608
<=50K,307495.99940195,-9.14664075677821,-11.5329998274604
<=50K,324371.999264478,-9.64497444246108,-12.2128653484325
>50K,99269.9993670365,-2.94190458227721,-3.8678725753056
>50K,160730.999429293,-4.77417071177106,-6.11867251318782
<=50K,148305.999247792,-4.40132074165318,-5.69826685795478
<=50K,259018.999206967,-7.69752051379391,-9.80960397814408
<=50K,224893.999200144,-6.68443367492918,-8.50900407626386
<=50K,258469.999399208,-7.68441939162499,-9.74396028551037
<=50K,197918.999209244,-5.87653717576083,-7.56363665579144
<=50K,213718.999421653,-6.35234759484693,-8.07864712759167
<=50K,226534.999313417,-6.73210706296797,-8.5796679959995
<=50K,146041.999379206,-4.33596438675208,-5.58546714049929
<=50K,180338.939727334,-8.18648697940134,-1608.81180565797
<=50K,99969.9995352859,-2.96618266202638,-3.8472638352459
<=50K,300686.999206479,-8.93875354582699,-11.3483804836153
>50K,219905.999383483,-6.53700037187915,-8.30442919249074
<=50K,158640.999174758,-4.7081466334671,-6.09492705916341
<=50K,239538.9993362,-7.11970476642165,-9.05638956948069
<=50K,102307.999327437,-3.03281359940104,-3.97672147345981
<=50K,186933.999302868,-5.55261385784556,-7.11572404640647
<=50K,234446.999331545,-6.96797520373985,-8.86899274747932
>50K,125932.999373463,-3.73602336379832,-4.85397373203239
<=50K,142759.999441886,-4.23918479500402,-5.45038999121506
>50K,309055.999095608,-9.1852261670571,-11.6946383462055
<=50K,48858.9994681103,-1.44391468669577,-1.95931275700549
<=50K,110593.999469543,-3.28170614840617,-4.25319226751515
<=50K,426561.99871084,-12.6804538618224,-16.1082399121327
<=50K,169036.999526533,-5.02304186969655,-6.40477177331072
<=50K,123074.999224439,-3.64696606591803,-4.8000644150131
<=50K,195743.999267714,-5.8136215125861,-7.45903516647755
<=50K,81895.999429321,-2.42590009283069,-3.20577393424681
<=50K,172046.999450621,-5.1114133583497,-6.53382222632967
<=50K,253813.999331552,-7.54521974688352,-9.58032652363855
<=50K,66472.9995408976,-1.96882009405654,-2.60469237008167
>50K,271520.99916337,-8.0695159960287,-10.277817663262
>50K,265294.999110331,-7.88322818661935,-10.0594745427829
<=50K,174307.999327056,-5.1769712766391,-6.64306730959926
>50K,196341.999341561,-5.83318031348566,-7.4578332652942
>50K,223594.227418794,7681.3466329579,-22.0775764240735
<=50K,149786.999421969,-4.44812127555593,-5.71525310715686
<=50K,124685.99917469,-3.69982807349581,-4.80392169172694
<=50K,50162.9994244681,-1.48229855128947,-2.0143263837074
<=50K,175788.999430275,-5.22263786504512,-6.67562459958401
<=50K,218214.999417006,-6.48586496083184,-8.24974837517532
<=50K,166370.99947883,-4.94285750228729,-6.3170492114944
>50K,169469.216080505,7292.95544509204,-19.3336110414866
<=50K,145080.999225557,-4.3052108685488,-5.58065071492727
<=50K,214520.999040467,-6.37227810513193,-8.16861856296747
>50K,287232.999293737,-8.53929411965339,-10.8327183575676
<=50K,197835.93680691,-8.82465029803117,-1679.5461456403
>50K,158294.215927692,7293.29063405962,-18.9534804614042
<=50K,127365.999658743,-3.78697887088269,-4.79909892884899
<=50K,203696.999273473,-6.04807456273466,-7.78151351214437
>50K,168729.999268874,-5.00904517837978,-6.45995833747707
<=50K,165231.999261677,-4.90569077769624,-6.3209464153469
>50K,175941.999108069,-5.22143431499943,-6.76081155412112
<=50K,356688.99919917,-10.6072007591243,-13.4140387925967
>50K,132911.999277871,-3.94299674717339,-5.12606840951037
<=50K,187225.999232727,-5.56017771438405,-7.14235865350841
<=50K,202564.999230905,-6.01585262046841,-7.72365329560882
<=50K,103925.059918955,2032.91210874671,-7.57937947483364
<=50K,70622.9991294579,-2.08227739436095,-2.8926992858353
<=50K,102728.999421164,-3.04672333027212,-3.97273992669615
<=50K,558943.998848323,-16.6244908119075,-20.9855559759079
<=50K,256966.999414041,-7.63996002595988,-9.68424536785484
<=50K,102411.999165345,-3.03349449936889,-4.01485050426373
<=50K,159787.999311564,-4.74055690664316,-6.15295914237381
>50K,55742.9995460807,-1.64879333333653,-2.21277243937667
>50K,148170.999229838,-4.39605310311532,-5.7086249800521
<=50K,271353.999374183,-8.06773580524879,-10.2263152705325
<=50K,98523.9992964253,-2.9191112208354,-3.84971112397194
<=50K,272912.999312819,-8.11414243426284,-10.2865894487043
<=50K,324444.999292126,-9.64757683863779,-12.2094962540198
<=50K,155468.999340404,-4.61753772765161,-5.92601909000113
<=50K,102944.999419579,-3.05310413556214,-3.98139075102836
<=50K,291903.998972853,-8.67379893153936,-11.071512608833
<=50K,186600.999275064,-5.54229073747454,-7.109086998282
>50K,172400.999272532,-5.11936366478247,-6.58404339420547
>50K,193284.999343635,-5.74242524484985,-7.34136722062505
<=50K,176243.999358847,-5.23524530711414,-6.70630118884495
<=50K,117778.999455171,-3.49591810230126,-4.5169211243844
<=50K,169181.999234279,-5.02442046362197,-6.45534218673546
<=50K,180757.99941203,-5.37024919010736,-6.86461021313985
>50K,141636.999141595,-4.20110936079936,-5.4742493086327
>50K,169023.227612223,7682.96893689842,-20.0163932817018
<=50K,101265.999381241,-3.00046472978428,-3.95165314669995
>50K,164189.999405851,-4.87683047503794,-6.2517194826972
<=50K,142281.999422253,-4.22601437769168,-5.42077955439693
<=50K,103983.999387608,-3.08351384664807,-4.0271950033507
<=50K,187600.999053708,-5.56874391809167,-7.19328001879217
<=50K,36217.9997355922,-1.07261935003449,-1.42074010820375
>50K,249391.999235878,-7.41156810700498,-9.4433113382947
<=50K,110354.999332855,-3.2720684525912,-4.27912069945027
<=50K,117943.999499345,-3.50238193353014,-4.50329564917285
<=50K,163835.999606188,-4.87193799251098,-6.16470309564533
<=50K,145591.999438219,-4.32347134119749,-5.5560079468769
<=50K,108494.999528681,-3.22004156795425,-4.16341457015674
<=50K,212040.999347542,-6.29995792354268,-8.047736346503
<=50K,182450.999008971,-5.41460838996623,-7.0132443750513
<=50K,124019.99945389,-3.6812890599197,-4.75387481333848
<=50K,199115.999374249,-5.91646043216553,-7.55169135911052
<=50K,107437.937587242,-6.09651750632526,-1655.18750405457
<=50K,405361.99875046,-12.0495110462059,-15.3171718538648
>50K,175855.928407043,-8.57939370192721,-1908.68313694018
>50K,420054.283081403,9549.49381136866,-32.6661089247007
<=50K,86680.999522268,-2.57024949950493,-3.35777708545251
<=50K,187160.999521383,-5.56400189951762,-7.06154324205533
>50K,691902.998589567,-20.5780538588808,-25.9885979321752
<=50K,219482.999282419,-6.52161605635998,-8.32524835253444
>50K,199058.215929468,7292.07755932059,-20.4732995455928
<=50K,192009.999326564,-5.70220787929999,-7.32113486926266
>50K,419691.21576295,7285.50989233092,-28.682373986043
<=50K,356088.999167166,-10.5870355596571,-13.4199725304626
<=50K,684014.99875849,-20.3478082456709,-25.6356018079809
<=50K,36881.999723256,-1.09216749135904,-1.44835051181617
<=50K,203179.999259913,-6.03531683341112,-7.73171760390878
<=50K,183810.999344019,-5.46020714094946,-6.99146492121134
<=50K,103965.999421546,-3.08337700804982,-4.02057741166209
<=50K,304601.999296925,-9.05671117334295,-11.4738522373303
<=50K,57232.9993459786,-1.68788548535586,-2.33747321349
>50K,289206.928084873,-11.9496540716735,-1912.95503100218
<=50K,224018.998998528,-6.6533559590653,-8.54292591990346
<=50K,267965.999211975,-7.96355098327926,-10.1455299677676
<=50K,214799.999182033,-6.38060619373072,-8.17383631612804
<=50K,241527.999184766,-7.17654779616988,-9.16354057128482
<=50K,197364.99931894,-5.86349205142837,-7.49854610025124
<=50K,296723.999269403,-8.82377114651333,-11.1634315170455
<=50K,136225.999477634,-4.04514316235471,-5.20076753693953
<=50K,40622.9993612159,-1.1963065821283,-1.68561905808611
<=50K,264873.999362831,-7.87459909186252,-9.98863326555483
<=50K,112846.999562466,-3.35017969697909,-4.31704781490801
<=50K,89027.9992856663,-2.63669641991551,-3.49405525907348
<=50K,210672.998991736,-6.25601044154698,-8.04788067121628
<=50K,60192.9992915383,-1.77809256262967,-2.42472380741824
<=50K,216136.999553427,-6.42902222490243,-8.10852186112706
<=50K,139742.99937674,-4.14834920726293,-5.35261506440116
>50K,423604.930066719,-15.8569573019176,-1863.93111164225
<=50K,298870.999271077,-8.88554091624426,-11.2683974804482
<=50K,318254.999108998,-9.46050073919135,-12.0191316968119
<=50K,347866.935130293,-13.3775966084098,-1732.07413475004
>50K,279635.999010433,-8.30888018803734,-10.6108584391096
<=50K,405385.999112782,-12.0563875607951,-15.2323257505932
<=50K,297187.999181432,-8.83223670994054,-11.2467898708887
<=50K,182341.999437569,-5.417775330381,-6.91813559153992
<=50K,229147.999173216,-6.8059931899013,-8.72776560200114
<=50K,189620.202779321,6843.35553771468,-19.2804095500573
<=50K,413556.999256944,-12.3016063280716,-15.5074480193652
<=50K,246024.999398855,-7.31562836297469,-9.26160791902406
<=50K,390996.999100508,-11.6258974756227,-14.7234675262014
<=50K,102057.999232082,-3.0235497488192,-3.99247956539363
<=50K,247297.999465216,-7.35456032147804,-9.29431389761369
<=50K,140107.999422051,-4.15887382906691,-5.36850259687848
>50K,81653.999264643,-2.4147876676022,-3.24885259339078
<=50K,177525.999452713,-5.2745784035164,-6.73663375223456
<=50K,64630.9994004055,-1.91186485702483,-2.56631895313268
<=50K,110027.999373996,-3.26337404447725,-4.25322119377888
>50K,203760.999249922,-6.05281899847682,-7.75132437538198
<=50K,163869.999472286,-4.86827939395541,-6.22582992767153
>50K,117298.928783511,-6.80646307259284,-1891.55256870157
<=50K,50647.9996492323,-1.49963467917015,-1.99012065990644
<=50K,166516.999489256,-4.94738882105226,-6.3199340608572
<=50K,181761.999224564,-5.39647553152524,-6.95194535914158
<=50K,340879.999161372,-10.1341982662351,-12.8560294994246
<=50K,114758.130405405,4412.59108004169,-12.2483515780483
>50K,138846.999194755,-4.11850076749881,-5.36346036213963
<=50K,215013.999338692,-6.38846426369195,-8.15864889043501
<=50K,183777.999344869,-5.45926536645389,-6.98976008139804
>50K,273628.999118362,-8.13151060282398,-10.3666541012739
>50K,113869.999428075,-3.37668412304996,-4.40649755877805
<=50K,213954.924759226,-9.88946173049725,-2009.08225425671
>50K,114981.99946945,-3.41224809144654,-4.41733379221421
<=50K,205337.999309568,-6.10078890682332,-7.7957864014767
>50K,57924.227721419,7686.27669709675,-15.8894304396137
>50K,202027.22759017,7681.98781242325,-21.2598782570795
<=50K,281355.99936228,-8.36540495830536,-10.5994502870153
<=50K,30824.0694168508,2353.08754282044,-5.41934972729712
<=50K,98809.1481067088,5010.0652874385,-12.7141497247419
<=50K,38222.9995289914,-1.12679342097969,-1.56758349757825
<=50K,172231.999437477,-5.11589498406381,-6.55330463097171
<=50K,140543.999149132,-4.16882149990939,-5.43040990726842
<=50K,221365.999356515,-6.57879082844517,-8.37940237206441
>50K,180798.9993142,-5.36822802077944,-6.90798448023337
>50K,111499.417678622,14080.6702286548,-29.1435627964073
<=50K,155929.999225925,-4.62621924611946,-6.00681807334356
>50K,201121.999302234,-5.97436790055061,-7.65014847207612
<=50K,101708.999509167,-3.01768928037974,-3.91596550237238
<=50K,140120.999227938,-4.15648806045137,-5.40879851577457
<=50K,172708.999225083,-5.12784259070349,-6.60517286702401
>50K,120130.999270565,-3.5618115347503,-4.65973124921336
>50K,117443.999354028,-3.48155671561333,-4.55993170220773
<=50K,256763.999321858,-7.63237473973083,-9.69814818602207
<=50K,223810.999391194,-6.6521111790329,-8.46279677762031
<=50K,201602.999444842,-5.99250437126635,-7.61781186301115
<=50K,138764.99948258,-4.12079064846845,-5.29425234538917
<=50K,133973.99938249,-3.97660778779099,-5.13805154537717
<=50K,137952.99934779,-4.09416596856165,-5.29786098116813
<=50K,103402.999227782,-3.06407794601064,-4.03690657587287
>50K,461677.999082957,-13.7303164565168,-17.3468533529382
<=50K,70883.9994117714,-2.09825054311194,-2.79543782293489
>50K,466497.998746199,-13.8678754388548,-17.6079733920534
<=50K,148643.999529252,-4.41573520915853,-5.64944893561938
<=50K,190738.99926298,-5.66606578888622,-7.25633112841773
<=50K,299506.999205403,-8.90356669712613,-11.3051051617119
<=50K,211423.99939348,-6.28318283335029,-8.00437929045486
<=50K,106720.999502419,-3.16683856449917,-4.10318960778149
<=50K,192016.999449399,-5.70618338904439,-7.27267383368589
>50K,530098.928253967,-19.0904139254443,-1906.96683891313
<=50K,119152.999397544,-3.53463513967364,-4.59600008005471
>50K,202449.999295649,-6.01229270063427,-7.71870168619289
<=50K,50340.9996309507,-1.48992716102438,-1.98601725765575
<=50K,140000.999491333,-4.15773510173878,-5.33802036830248
>50K,31963.9994849275,-0.939273214164589,-1.35077723118894
<=50K,148206.999403688,-4.40076799033424,-5.66094266074591
<=50K,151626.999264085,-4.50012059058579,-5.82189640063038
<=50K,402538.999123368,-11.9707095800079,-15.1369936204789
<=50K,188277.999352803,-5.59190467202092,-7.17228002676961
<=50K,96218.9995916025,-2.85851724628589,-3.65873317858047
<=50K,340533.999196095,-10.1249103647268,-12.8299197077754
<=50K,160338.999124304,-4.75790977723083,-6.16920945884613
<=50K,120134.999475258,-3.56586633170804,-4.60593154061888
<=50K,303816.999163349,-9.03131062209624,-11.4734197374272
>50K,181090.999350431,-5.37840623439607,-6.90004156002954
>50K,200514.999393717,-5.95884737425817,-7.59421989647599
<=50K,160892.99933855,-4.77918075588829,-6.12563447080912
>50K,183095.999292602,-5.43827954155372,-6.97442348737761
<=50K,241366.999370785,-7.1746383401309,-9.11696501290047
>50K,342083.999074994,-10.16774696108,-12.9309587389544
<=50K,193854.999313679,-5.75888438101495,-7.36971410509656
<=50K,80409.999415742,-2.38189219304009,-3.14841144831876
<=50K,554316.999037209,-16.4899431429053,-20.7691657599357
<=50K,85108.9386074944,-5.39324761153814,-1631.32806190599
<=50K,108568.999478724,-3.22112910303866,-4.1811562733606
<=50K,120958.999418072,-3.58958015131753,-4.64823377467632
<=50K,222010.999214296,-6.59560658426291,-8.43656248323322
<=50K,238529.999194096,-7.0875269225719,-9.04935213401636
<=50K,48403.9994959757,-1.43006926583665,-1.94479283364209
<=50K,88055.1115563288,3778.38458142431,-10.1071465847956
>50K,238381.255111481,8606.90193113532,-24.2174449418258
<=50K,243922.999283769,-7.24582290609274,-9.2729837709981
<=50K,305596.999150382,-9.08408623283333,-11.5426467451537
>50K,141841.153178413,5173.78076883985,-14.5598401863831
<=50K,129763.99936118,-3.85095195847317,-4.98643008188549
<=50K,150992.999343907,-4.48249172739964,-5.7809867004427
>50K,147139.999065439,-4.36229625086677,-5.71267369490803
>50K,30219.227737951,7687.10041711587,-14.8471778407028
<=50K,167966.999230854,-4.98670758200744,-6.42842549780179
<=50K,133277.999414838,-3.95641613686931,-5.10482473356211
<=50K,172510.053996825,1842.87503283587,-9.85977053016182
>50K,192250.999287284,-5.71074290325034,-7.31552006240189
>50K,210843.999223024,-6.26336463872887,-8.01902665506219
<=50K,263014.99931101,-7.81851956722168,-9.93033269492542
>50K,155120.969051444,99994.2377028726,-182.32673676089
<=50K,232917.999429178,-6.92563669269312,-8.77118777550202
<=50K,143541.99925944,-4.25975228266642,-5.51801159178196
<=50K,45606.9994984008,-1.34677498303807,-1.8411542591691
<=50K,29827.999260944,-0.873339748499505,-1.30721073637515
<=50K,104117.999362051,-3.0872024190639,-4.036736989829
>50K,191448.96890054,99993.1585801826,-183.709686440456
>50K,27483.999351851,-0.803978602291636,-1.21191137153642
<=50K,205986.999255113,-6.11915026753964,-7.83291168751591
<=50K,143384.999344818,-4.25634389841187,-5.49427689546931
<=50K,186994.999255008,-5.55373429755996,-7.12778951467597
<=50K,54158.999494113,-1.60159015323864,-2.1565109201805
>50K,113480.999363071,-3.36549927213788,-4.38974338342724
>50K,235270.999317047,-6.99219985386808,-8.90382792530805
<=50K,349364.999101773,-10.3845169382889,-13.2003061180279
<=50K,283636.999377744,-8.43355027589724,-10.6807074325001
<=50K,70281.9994482401,-2.08079711248835,-2.76604125813508
<=50K,166050.99943766,-4.93263867650295,-6.31469442175548
<=50K,193719.999165973,-5.75247330182734,-7.39822226447565
<=50K,236378.999274413,-7.02410144660322,-8.95928703286573
>50K,122025.999289039,-3.61895793156163,-4.72076692567696
>50K,114536.999341497,-3.3962236143182,-4.43817833251977
<=50K,191833.999312147,-5.6978895852428,-7.30443175932975
<=50K,420053.999111905,-12.4921183370788,-15.7883707056552
<=50K,160044.999260702,-4.7516733902945,-6.12355068812975
<=50K,190087.999258524,-5.64680923331303,-7.23081123217789
<=50K,126976.999244638,-3.76667661909318,-4.90243542910118
<=50K,63003.9993111925,-1.86193630887055,-2.52659707741314
>50K,391120.998818675,-11.6262351192001,-14.7778180074874
>50K,211449.999217664,-6.28084553228834,-8.04835705150065
>50K,156412.999270514,-4.64281572183454,-5.99706350872774
>50K,116797.216070647,7294.52505948072,-17.3957680315843
>50K,204446.999125869,-6.07109585903146,-7.80658281447827
<=50K,66934.9995823198,-1.98366432423508,-2.60743873604419
<=50K,344277.999289681,-10.2382219562691,-12.943825479633
<=50K,108573.999479461,-3.22164181725833,-4.17691583221037
<=50K,244604.999063236,-7.26648532828363,-9.30207949470434
>50K,363676.925284899,-14.3010676216103,-1990.69618245798
<=50K,219761.999105517,-6.52775655986774,-8.36759385929605
>50K,269318.215942785,7289.98398286766,-23.060121376302
<=50K,77883.9992042638,-2.30360465878894,-3.0987385571875
<=50K,70099.9994804072,-2.07399778474188,-2.77443518706971
<=50K,213643.115399172,3901.6453055997,-14.9903835120291
<=50K,69639.9995712761,-2.06348654142139,-2.71655418191737
<=50K,170011.99907733,-5.04573899550649,-6.53177915201687
<=50K,329923.999141038,-9.80937895794585,-12.4339563250451
<=50K,193284.99935793,-5.74246612052715,-7.34028836731205
<=50K,261240.934236648,-10.8337607411575,-1750.90332996918
>50K,108182.92839117,-6.5638087199818,-1906.18102408976
<=50K,296617.99937012,-8.82096162826462,-11.1517905639712
<=50K,257795.999293611,-7.66275253464337,-9.74156344824997
<=50K,155319.999447065,-4.61273922574041,-5.92093223551199
<=50K,151887.999497057,-4.51185230414242,-5.77654485478791
<=50K,66278.115572698,3906.03128683287,-9.49692005097216
>50K,92443.9992171463,-2.73645266653938,-3.64626266664606
<=50K,229271.999150687,-6.81190450151161,-8.70703632111434
<=50K,207201.999248843,-6.15364279026496,-7.89834517864624
<=50K,154175.939962632,-7.38210924785925,-1595.89870010934
>50K,180898.933709836,-8.46702489095814,-1761.91466122615
<=50K,205336.999376151,-6.10175451204266,-7.78161524886326
>50K,180779.215864075,7292.62195160582,-19.7992853772195
<=50K,343020.999099427,-10.1955726706713,-12.965618897502
>50K,176814.152984301,5172.74215909574,-15.8959311083333
>50K,88637.8617123861,-9.12241364087543,-3686.47606710257
<=50K,248059.147995988,5005.62250506519,-18.2671259135365
>50K,409604.445223317,15011.7966734801,-41.9189760178877
<=50K,185052.999295825,-5.49651134480471,-7.04721062957635
>50K,332884.215723369,7288.09661982241,-25.488295938458
>50K,212863.999096447,-6.32161374289511,-8.12097519145195
>50K,66472.9995459555,-1.96878242865703,-2.60489906049093
<=50K,285168.999388481,-8.4794214543759,-10.7341222978103
<=50K,175430.999416454,-5.21186311993774,-6.66428427466396
<=50K,339345.99911747,-10.0899541485404,-12.7837121701434
<=50K,287305.999173784,-8.53976619860397,-10.859794302988
<=50K,70604.102401424,3461.90291705631,-8.87068768184221
<=50K,88925.9996579847,-2.64194418589419,-3.3790769718967
<=50K,91274.9994346001,-2.70583087270312,-3.54556293958414
<=50K,244553.999067102,-7.26511339185183,-9.29823516017651
<=50K,232585.999150644,-6.91001989858189,-8.83675414615433
<=50K,127677.999182418,-3.78247497242523,-4.9905045885919
<=50K,162183.999274148,-4.81511505066683,-6.20532584605177
<=50K,408228.999016628,-12.1382775952353,-15.3739028722684
>50K,139734.445495712,15019.8293821336,-31.8682349513345
<=50K,197285.999042791,-5.85630120172602,-7.56263044582919
>50K,229983.091292034,3096.16219678281,-14.2088332802973
<=50K,252802.999349053,-7.51491087251132,-9.54461932967875
>50K,110889.99907189,-3.2816838238237,-4.38262282097646
<=50K,160723.999049859,-4.76270738263455,-6.26460203486499
<=50K,89624.9995423132,-2.65833207807556,-3.46128669235118
<=50K,126729.999479139,-3.76238034128563,-4.84869390180954
<=50K,96853.9993397317,-2.87146118258914,-3.76170104494553
<=50K,186787.999360082,-5.54912136227777,-7.0981766167722
<=50K,28995.9994951845,-0.851579083126222,-1.23238076998227
<=50K,347165.999188802,-10.3226593889325,-13.0729170421435
<=50K,110310.999321397,-3.27092398282008,-4.275739753267
<=50K,310849.999234506,-9.24092159437609,-11.7294390857512
<=50K,220693.999237901,-6.55719619697255,-8.3773960938311
<=50K,149404.999129097,-4.43239047586122,-5.76300302101503
<=50K,131698.999020386,-3.90201656306646,-5.14747340881898
<=50K,49995.9993065802,-1.47469250356823,-2.0434679669857
<=50K,187111.99931405,-5.55753503554416,-7.12617845374755
<=50K,180858.999332119,-5.37226289776339,-6.88303600049572
<=50K,185646.999337455,-5.51296032950007,-7.08234635997296
<=50K,316605.999220569,-9.41294472079152,-11.9357479861801
<=50K,193583.161233782,5449.243804731,-17.0217620749555
<=50K,338835.999365213,-10.079055657506,-12.7054326311246
<=50K,216813.999363026,-6.44333940007548,-8.20944241227024
<=50K,106934.999484977,-3.17238055229126,-4.12147605482502
<=50K,223432.999260028,-6.63893059375425,-8.47612847876914
<=50K,174788.999364834,-5.19185990107485,-6.65286764899065
>50K,135602.999487389,-4.02672520484774,-5.1758428506282
<=50K,372483.999085648,-11.0751478875749,-14.0315932407857
<=50K,181819.999437889,-5.40186294212072,-6.90316030129812
<=50K,235370.999224304,-6.99385351476618,-8.92640069095004
<=50K,299398.99939169,-8.90498925236207,-11.2397102684966
<=50K,202507.999235096,-6.01466696150538,-7.71540377244962
<=50K,172024.999267663,-5.10826763777065,-6.56894861480812
>50K,246890.999122502,-7.33533637712771,-9.3753757344855
<=50K,450919.999139381,-13.4116555407414,-16.926091721474
<=50K,53597.9995743381,-1.58589230064801,-2.12078946151341
<=50K,103756.999312704,-3.07565091121992,-4.03464522201102
<=50K,76016.9993782177,-2.2520001749404,-2.97610327240653
